sample_rel,ch,fnum,block,mask,midi,freq
7944192,4,645,0,15,24.014,32.73
7944443,5,1290,0,15,36.014,65.46
7944475,6,1290,2,15,60.014,261.84
7949665,6,1290,2,15,60.014,261.84
7954477,1,1290,1,15,48.014,130.92
7954538,3,1290,0,15,36.014,65.46
7954590,4,861,0,15,29.015,43.69
7954840,5,645,0,15,24.014,32.73
7954872,6,1290,2,15,60.014,261.84
7959700,2,1290,0,15,36.014,65.46
7960062,6,1290,2,15,60.014,261.84
7964874,1,1290,2,15,60.014,261.84
7964944,2,512,0,15,20.016,25.98
7964980,3,1290,1,15,48.014,130.92
7965022,4,767,0,15,27.013,38.92
7965237,5,1290,0,15,36.014,65.46
7965269,6,1290,2,15,60.014,261.84
7970458,6,1290,2,15,60.014,261.84
7975271,1,1367,2,15,61.018,277.47
7975330,2,1290,0,15,36.014,65.46
7975366,3,1367,1,15,49.018,138.73
7975408,4,812,0,15,28.0,41.2
7975633,5,1367,0,15,37.018,69.37
7975666,6,1290,2,15,60.014,261.84
7980855,6,1290,2,15,60.014,261.84
7985668,1,1149,2,15,58.01,233.22
7985701,2,1290,0,15,36.014,65.46
7985737,3,1149,1,15,46.01,116.61
7985779,4,724,0,15,26.014,36.74
7986030,5,1149,0,15,34.01,58.3
7986062,6,1290,2,15,60.014,261.84
7991252,6,1290,2,15,60.014,261.84
7996064,1,1290,1,15,48.014,130.92
7996098,2,1290,0,15,36.014,65.46
7996134,3,1290,0,15,36.014,65.46
7996175,4,767,0,15,27.013,38.92
7996427,5,645,0,15,24.014,32.73
7996459,6,1290,2,15,60.014,261.84
8001648,6,1290,2,15,60.014,261.84
8006461,1,1367,2,15,61.018,277.47
8006519,2,512,0,15,20.016,25.98
8006555,3,1367,1,15,49.018,138.73
8006596,4,683,0,15,25.005,34.66
8006823,5,1367,0,15,37.018,69.37
8006855,6,1290,2,15,60.014,261.84
8012052,6,1290,2,15,60.014,261.84
8015023,6,1290,2,15,60.014,261.84
8016857,1,1290,1,15,48.014,130.92
8016916,2,1290,0,15,36.014,65.46
8016953,3,1290,0,15,36.014,65.46
8016994,4,912,0,15,30.011,46.28
8017230,5,645,0,15,24.014,32.73
8017262,6,1290,2,15,60.014,261.84
8022442,6,1290,2,15,60.014,261.84
8027254,1,1290,2,15,60.014,261.84
8027287,2,1290,0,15,36.014,65.46
8027324,3,1290,1,15,48.014,130.92
8027365,4,645,0,15,24.014,32.73
8027616,5,1290,0,15,36.014,65.46
8027649,6,1290,2,15,60.014,261.84
8032838,6,1290,2,15,60.014,261.84
8037651,1,1290,1,15,48.014,130.92
8037711,3,1290,0,15,36.014,65.46
8037753,4,861,0,15,29.015,43.69
8038013,5,645,0,15,24.014,32.73
8038046,6,1290,2,15,60.014,261.84
8042873,2,1290,0,15,36.014,65.46
8043235,6,1290,2,15,60.014,261.84
8048047,1,1290,2,15,60.014,261.84
8048105,2,512,0,15,20.016,25.98
8048144,3,1290,1,15,48.014,130.92
8048193,4,767,0,15,27.013,38.92
8048410,5,1290,0,15,36.014,65.46
8048442,6,1290,2,15,60.014,261.84
8053631,6,1290,2,15,60.014,261.84
8058444,1,1367,2,15,61.018,277.47
8058515,2,1290,0,15,36.014,65.46
8058551,3,1367,1,15,49.018,138.73
8058593,4,812,0,15,28.0,41.2
8058806,5,1367,0,15,37.018,69.37
8058839,6,1290,2,15,60.014,261.84
8064028,6,1290,2,15,60.014,261.84
8068841,1,1290,1,15,48.014,130.92
8068874,2,1290,0,15,36.014,65.46
8068910,3,1290,0,15,36.014,65.46
8068952,4,724,0,15,26.014,36.74
8069203,5,645,0,15,24.014,32.73
8069235,6,1290,2,15,60.014,261.84
8074425,6,1290,2,15,60.014,261.84
8079237,1,1367,2,15,61.018,277.47
8079271,2,1290,0,15,36.014,65.46
8079307,3,1367,1,15,49.018,138.73
8079349,4,767,0,15,27.013,38.92
8079599,5,1367,0,15,37.018,69.37
8079632,6,1290,2,15,60.014,261.84
8084821,6,1290,2,15,60.014,261.84
8089634,1,1290,1,15,48.014,130.92
8089692,2,512,0,15,20.016,25.98
8089728,3,1290,0,15,36.014,65.46
8089770,4,683,0,15,25.005,34.66
8089996,5,645,0,15,24.014,32.73
8090029,6,1290,2,15,60.014,261.84
8095218,6,1290,2,15,60.014,261.84
8100031,1,1149,2,15,58.01,233.22
8100090,2,1290,0,15,36.014,65.46
8100126,3,1149,1,15,46.01,116.61
8100167,4,912,0,15,30.011,46.28
8100393,5,1149,0,15,34.01,58.3
8100425,6,1290,2,15,60.014,261.84
8105625,6,1290,2,15,60.014,261.84
8110427,1,1290,2,15,60.014,261.84
8110461,2,1290,0,15,36.014,65.46
8110497,3,1290,1,15,48.014,130.92
8110538,4,645,0,15,24.014,32.73
8110799,5,1290,0,15,36.014,65.46
8110833,6,1290,2,15,60.014,261.84
8116011,6,1290,2,15,60.014,261.84
8120824,1,1290,1,15,48.014,130.92
8120885,3,1290,0,15,36.014,65.46
8120926,4,861,0,15,29.015,43.69
8121186,5,645,0,15,24.014,32.73
8121219,6,1290,2,15,60.014,261.84
8126047,2,1290,0,15,36.014,65.46
8126408,6,1290,2,15,60.014,261.84
8131221,1,1290,2,15,60.014,261.84
8131278,2,512,0,15,20.016,25.98
8131315,3,1290,1,15,48.014,130.92
8131356,4,767,0,15,27.013,38.92
8131583,5,1290,0,15,36.014,65.46
8131615,6,1290,2,15,60.014,261.84
8136805,6,1290,2,15,60.014,261.84
8141617,1,1367,2,15,61.018,277.47
8141676,2,1290,0,15,36.014,65.46
8141719,3,1367,1,15,49.018,138.73
8141764,4,812,0,15,28.0,41.2
8141979,5,1367,0,15,37.018,69.37
8142012,6,1290,2,15,60.014,261.84
8147201,6,1290,2,15,60.014,261.84
8152014,1,1149,2,15,58.01,233.22
8152058,2,1290,0,15,36.014,65.46
8152094,3,1149,1,15,46.01,116.61
8152135,4,724,0,15,26.014,36.74
8152376,5,1149,0,15,34.01,58.3
8152409,6,1290,2,15,60.014,261.84
8157598,6,1290,2,15,60.014,261.84
8162410,1,1290,1,15,48.014,130.92
8162444,2,1290,0,15,36.014,65.46
8162480,3,1290,0,15,36.014,65.46
8162522,4,767,0,15,27.013,38.92
8162773,5,645,0,15,24.014,32.73
8162805,6,1290,2,15,60.014,261.84
8167995,6,1290,2,15,60.014,261.84
8172807,1,1367,2,15,61.018,277.47
8172865,2,512,0,15,20.016,25.98
8172901,3,1367,1,15,49.018,138.73
8172943,4,683,0,15,25.005,34.66
8173169,5,1367,0,15,37.018,69.37
8173202,6,1290,2,15,60.014,261.84
8178392,6,1290,2,15,60.014,261.84
8181362,6,1290,2,15,60.014,261.84
8183204,1,1290,1,15,48.014,130.92
8183263,2,1290,0,15,36.014,65.46
8183299,3,1290,0,15,36.014,65.46
8183341,4,912,0,15,30.011,46.28
8183566,5,645,0,15,24.014,32.73
8183599,6,1290,2,15,60.014,261.84
8188788,6,1290,2,15,60.014,261.84
8193620,1,1290,0,15,36.014,65.46
8193676,2,1290,1,15,48.014,130.92
8193735,3,1290,0,15,36.014,65.46
8193792,4,287,0,15,9.995,14.56
8193983,5,287,0,15,9.995,14.56
8194058,6,287,0,15,9.995,14.56
8204023,1,645,0,15,24.014,32.73
8204085,2,1290,0,15,36.014,65.46
8204141,3,1722,0,15,41.015,87.38
8214414,1,1290,0,15,36.014,65.46
8214470,2,1290,1,15,48.014,130.92
8214529,3,1290,0,15,36.014,65.46
8224816,1,645,0,15,24.014,32.73
8224878,2,1290,0,15,36.014,65.46
8224934,3,1722,0,15,41.015,87.38
8235207,1,1290,0,15,36.014,65.46
8235264,2,1290,1,15,48.014,130.92
8235335,3,1290,0,15,36.014,65.46
8245631,1,645,0,15,24.014,32.73
8245694,2,1290,0,15,36.014,65.46
8245750,3,1722,0,15,41.015,87.38
8256001,1,1290,0,15,36.014,65.46
8256057,2,1290,1,15,48.014,130.92
8256116,3,1290,0,15,36.014,65.46
8266403,1,645,0,15,24.014,32.73
8266465,2,1290,0,15,36.014,65.46
8266521,3,1722,0,15,41.015,87.38
8276793,1,1290,0,15,36.014,65.46
8276849,2,1290,1,15,48.014,130.92
8276908,3,1290,0,15,36.014,65.46
8276939,4,287,0,15,9.995,14.56
8277130,5,287,0,15,9.995,14.56
8277161,6,287,0,15,9.995,14.56
8287196,1,645,0,15,24.014,32.73
8287258,2,1290,0,15,36.014,65.46
8287314,3,1722,0,15,41.015,87.38
8297587,1,1290,0,15,36.014,65.46
8297643,2,1290,1,15,48.014,130.92
8297702,3,1290,0,15,36.014,65.46
8307990,1,645,0,15,24.014,32.73
8308052,2,1290,0,15,36.014,65.46
8308107,3,1722,0,15,41.015,87.38
8318381,1,1290,0,15,36.014,65.46
8318438,2,1290,1,15,48.014,130.92
8318497,3,1290,0,15,36.014,65.46
8328783,1,645,0,15,24.014,32.73
8328849,2,1290,0,15,36.014,65.46
8328914,3,1722,0,15,41.015,87.38
8339194,1,1290,0,15,36.014,65.46
8339253,2,1290,1,15,48.014,130.92
8339312,3,1290,0,15,36.014,65.46
8349577,1,645,0,15,24.014,32.73
8349639,2,1290,0,15,36.014,65.46
8349695,3,1722,0,15,41.015,87.38
8359967,1,1290,0,15,36.014,65.46
8360023,2,1290,1,15,48.014,130.92
8360082,3,1290,0,15,36.014,65.46
8360149,4,645,0,15,24.014,32.73
8360303,5,287,0,15,9.995,14.56
8360335,6,287,0,15,9.995,14.56
8370370,1,645,0,15,24.014,32.73
8370432,2,1290,0,15,36.014,65.46
8370487,3,1722,0,15,41.015,87.38
8370529,4,861,0,15,29.015,43.69
8380760,1,1290,0,15,36.014,65.46
8380816,2,1290,1,15,48.014,130.92
8380875,3,1290,0,15,36.014,65.46
8380917,4,767,0,15,27.013,38.92
8391163,1,645,0,15,24.014,32.73
8391225,2,1290,0,15,36.014,65.46
8391280,3,1722,0,15,41.015,87.38
8391322,4,812,0,15,28.0,41.2
8401553,1,1290,0,15,36.014,65.46
8401609,2,1290,1,15,48.014,130.92
8401668,3,1290,0,15,36.014,65.46
8401710,4,724,0,15,26.014,36.74
8411956,1,645,0,15,24.014,32.73
8412018,2,1290,0,15,36.014,65.46
8412074,3,1722,0,15,41.015,87.38
8412125,4,767,0,15,27.013,38.92
8422347,1,1290,0,15,36.014,65.46
8422405,2,1290,1,15,48.014,130.92
8422474,3,1290,0,15,36.014,65.46
8422516,4,683,0,15,25.005,34.66
8432769,1,645,0,15,24.014,32.73
8432831,2,1290,0,15,36.014,65.46
8432887,3,1722,0,15,41.015,87.38
8432929,4,912,0,15,30.011,46.28
8443140,1,1290,0,15,36.014,65.46
8443196,2,1290,1,15,48.014,130.92
8443255,3,1290,0,15,36.014,65.46
8443297,4,645,0,15,24.014,32.73
8443477,5,287,0,15,9.995,14.56
8443508,6,287,0,15,9.995,14.56
8453543,1,645,0,15,24.014,32.73
8453605,2,1290,0,15,36.014,65.46
8453661,3,1722,0,15,41.015,87.38
8453702,4,861,0,15,29.015,43.69
8463933,1,1290,0,15,36.014,65.46
8463989,2,1290,1,15,48.014,130.92
8464049,3,1290,0,15,36.014,65.46
8464090,4,767,0,15,27.013,38.92
8474336,1,645,0,15,24.014,32.73
8474398,2,1290,0,15,36.014,65.46
8474454,3,1722,0,15,41.015,87.38
8474495,4,812,0,15,28.0,41.2
8484728,1,1290,0,15,36.014,65.46
8484784,2,1290,1,15,48.014,130.92
8484844,3,1290,0,15,36.014,65.46
8484885,4,724,0,15,26.014,36.74
8495129,1,645,0,15,24.014,32.73
8495191,2,1290,0,15,36.014,65.46
8495247,3,1722,0,15,41.015,87.38
8495289,4,767,0,15,27.013,38.92
8505521,1,1290,0,15,36.014,65.46
8505577,2,1290,1,15,48.014,130.92
8505637,3,1290,0,15,36.014,65.46
8505688,4,683,0,15,25.005,34.66
8515923,1,645,0,15,24.014,32.73
8515994,2,1290,0,15,36.014,65.46
8516053,3,1722,0,15,41.015,87.38
8516095,4,912,0,15,30.011,46.28
8526295,1,645,0,15,24.014,32.73
8526359,2,1290,1,15,48.014,130.92
8526418,3,1290,0,15,36.014,65.46
8526475,4,1290,2,15,60.014,261.84
8526677,5,1625,2,15,64.011,329.83
8526734,6,1290,0,15,36.014,65.46
8531592,4,1290,2,15,60.014,261.84
8531850,5,1625,2,15,64.011,329.83
8536713,1,1290,0,15,36.014,65.46
8536775,2,1290,0,15,36.014,65.46
8536831,3,1722,0,15,41.015,87.38
8536888,4,1290,2,15,60.014,261.84
8537048,5,1625,2,15,64.011,329.83
8537111,6,645,0,15,24.014,32.73
8541982,4,1290,2,15,60.014,261.84
8542246,5,1625,2,15,64.011,329.83
8547113,1,645,0,15,24.014,32.73
8547169,2,1290,1,15,48.014,130.92
8547228,3,1290,0,15,36.014,65.46
8547285,4,1290,2,15,60.014,261.84
8547445,5,1625,2,15,64.011,329.83
8547501,6,1290,0,15,36.014,65.46
8552378,4,1290,2,15,60.014,261.84
8552643,5,1625,2,15,64.011,329.83
8557506,1,1290,0,15,36.014,65.46
8557568,2,1290,0,15,36.014,65.46
8557624,3,1722,0,15,41.015,87.38
8557681,4,1290,2,15,60.014,261.84
8557841,5,1625,2,15,64.011,329.83
8557904,6,645,0,15,24.014,32.73
8562775,4,1290,1,15,48.014,130.92
8563040,5,1625,2,15,64.011,329.83
8567906,1,645,0,15,24.014,32.73
8567962,2,1290,1,15,48.014,130.92
8568021,3,1290,0,15,36.014,65.46
8568078,4,1290,2,15,60.014,261.84
8568238,5,1625,2,15,64.011,329.83
8568309,6,1290,0,15,36.014,65.46
8573171,4,1290,2,15,60.014,261.84
8573436,5,1625,2,15,64.011,329.83
8578300,1,1290,0,15,36.014,65.46
8578362,2,1290,0,15,36.014,65.46
8578418,3,1722,0,15,41.015,87.38
8578475,4,1290,2,15,60.014,261.84
8578643,5,1625,2,15,64.011,329.83
8578707,6,645,0,15,24.014,32.73
8583568,4,1290,2,15,60.014,261.84
8583833,5,1625,2,15,64.011,329.83
8588699,1,645,0,15,24.014,32.73
8588755,2,1290,1,15,48.014,130.92
8588814,3,1290,0,15,36.014,65.46
8588872,4,1290,2,15,60.014,261.84
8589031,5,1625,2,15,64.011,329.83
8589088,6,1290,0,15,36.014,65.46
8593964,4,1290,2,15,60.014,261.84
8594230,5,1625,2,15,64.011,329.83
8599093,1,1290,0,15,36.014,65.46
8599155,2,1290,0,15,36.014,65.46
8599211,3,1722,0,15,41.015,87.38
8599283,4,1290,2,15,60.014,261.84
8599428,5,1625,2,15,64.011,329.83
8599491,6,645,0,15,24.014,32.73
8604362,4,1290,1,15,48.014,130.92
8604626,5,1625,2,15,64.011,329.83
8609492,1,645,0,15,24.014,32.73
8609555,2,1290,1,15,48.014,130.92
8609624,3,1290,0,15,36.014,65.46
8609680,4,1290,2,15,60.014,261.84
8609825,5,1625,2,15,64.011,329.83
8609882,6,1290,0,15,36.014,65.46
8614767,4,1290,2,15,60.014,261.84
8615023,5,1625,2,15,64.011,329.83
8619905,1,1290,0,15,36.014,65.46
8619967,2,1290,0,15,36.014,65.46
8620023,3,1722,0,15,41.015,87.38
8620080,4,1290,2,15,60.014,261.84
8620221,5,1625,2,15,64.011,329.83
8620284,6,645,0,15,24.014,32.73
8625162,4,1290,2,15,60.014,261.84
8625420,5,1625,2,15,64.011,329.83
8630286,1,645,0,15,24.014,32.73
8630342,2,1290,1,15,48.014,130.92
8630401,3,1290,0,15,36.014,65.46
8630458,4,1290,2,15,60.014,261.84
8630618,5,1625,2,15,64.011,329.83
8630675,6,1290,0,15,36.014,65.46
8635551,4,1290,2,15,60.014,261.84
8635816,5,1625,2,15,64.011,329.83
8640680,1,1290,0,15,36.014,65.46
8640742,2,1290,0,15,36.014,65.46
8640798,3,1722,0,15,41.015,87.38
8640854,4,1290,2,15,60.014,261.84
8641015,5,1625,2,15,64.011,329.83
8641077,6,645,0,15,24.014,32.73
8645949,4,1290,1,15,48.014,130.92
8646213,5,1625,2,15,64.011,329.83
8651079,1,645,0,15,24.014,32.73
8651136,2,1290,1,15,48.014,130.92
8651195,3,1290,0,15,36.014,65.46
8651252,4,1290,2,15,60.014,261.84
8651411,5,1625,2,15,64.011,329.83
8651469,6,1290,0,15,36.014,65.46
8656344,4,1290,2,15,60.014,261.84
8656610,5,1625,2,15,64.011,329.83
8661473,1,1290,0,15,36.014,65.46
8661535,2,1290,0,15,36.014,65.46
8661591,3,1722,0,15,41.015,87.38
8661648,4,1290,2,15,60.014,261.84
8661808,5,1625,2,15,64.011,329.83
8661887,6,645,0,15,24.014,32.73
8666741,4,1290,2,15,60.014,261.84
8667009,5,1625,2,15,64.011,329.83
8671891,2,1290,1,15,48.014,130.92
8671950,3,1290,0,15,36.014,65.46
8672008,4,1290,2,15,60.014,261.84
8672212,5,1625,2,15,64.011,329.83
8672272,6,1290,0,15,36.014,65.46
8677134,4,1290,2,15,60.014,261.84
8677404,5,1625,2,15,64.011,329.83
8682293,2,1290,0,15,36.014,65.46
8682349,3,1722,0,15,41.015,87.38
8682405,4,1290,2,15,60.014,261.84
8682601,5,1625,2,15,64.011,329.83
8682664,6,645,0,15,24.014,32.73
8687535,4,1290,1,15,48.014,130.92
8687800,5,1625,2,15,64.011,329.83
8692666,1,645,0,15,24.014,32.73
8692722,2,1290,1,15,48.014,130.92
8692781,3,1290,0,15,36.014,65.46
8692853,4,1290,2,15,60.014,261.84
8692998,5,1625,2,15,64.011,329.83
8693055,6,1290,0,15,36.014,65.46
8697931,4,1290,2,15,60.014,261.84
8698196,5,1625,2,15,64.011,329.83
8703060,1,1290,0,15,36.014,65.46
8703135,2,1290,0,15,36.014,65.46
8703192,3,1722,0,15,41.015,87.38
8703249,4,1290,2,15,60.014,261.84
8703395,5,1625,2,15,64.011,329.83
8703457,6,645,0,15,24.014,32.73
8708336,4,1290,2,15,60.014,261.84
8708593,5,1625,2,15,64.011,329.83
8713477,1,645,0,15,24.014,32.73
8713533,2,1290,1,15,48.014,130.92
8713592,3,1290,0,15,36.014,65.46
8713649,4,1290,2,15,60.014,261.84
8713791,5,1625,2,15,64.011,329.83
8713848,6,1290,0,15,36.014,65.46
8718732,4,1290,2,15,60.014,261.84
8718990,5,1625,2,15,64.011,329.83
8723853,1,1290,0,15,36.014,65.46
8723915,2,1290,0,15,36.014,65.46
8723971,3,1722,0,15,41.015,87.38
8724028,4,1290,2,15,60.014,261.84
8724188,5,1625,2,15,64.011,329.83
8724251,6,645,0,15,24.014,32.73
8729122,4,1290,1,15,48.014,130.92
8729386,5,1625,2,15,64.011,329.83
8734252,1,645,0,15,24.014,32.73
8734308,2,1290,1,15,48.014,130.92
8734367,3,1290,0,15,36.014,65.46
8734424,4,1290,2,15,60.014,261.84
8734585,5,1625,2,15,64.011,329.83
8734641,6,1290,0,15,36.014,65.46
8739518,4,1290,2,15,60.014,261.84
8739783,5,1625,2,15,64.011,329.83
8744646,1,1290,0,15,36.014,65.46
8744708,2,1290,0,15,36.014,65.46
8744764,3,1722,0,15,41.015,87.38
8744821,4,1290,2,15,60.014,261.84
8744981,5,1625,2,15,64.011,329.83
8745044,6,645,0,15,24.014,32.73
8749915,4,1290,2,15,60.014,261.84
8750179,5,1625,2,15,64.011,329.83
8755046,1,645,0,15,24.014,32.73
8755102,2,1290,1,15,48.014,130.92
8755161,3,1290,0,15,36.014,65.46
8755218,4,1290,2,15,60.014,261.84
8755378,5,1625,2,15,64.011,329.83
8755453,6,1290,0,15,36.014,65.46
8760311,4,1290,2,15,60.014,261.84
8760578,5,1625,2,15,64.011,329.83
8765440,1,1290,0,15,36.014,65.46
8765502,2,1290,0,15,36.014,65.46
8765557,3,1722,0,15,41.015,87.38
8765614,4,1290,2,15,60.014,261.84
8765782,5,1625,2,15,64.011,329.83
8765846,6,645,0,15,24.014,32.73
8770709,4,1290,1,15,48.014,130.92
8770973,5,1625,2,15,64.011,329.83
8775839,1,645,0,15,24.014,32.73
8775895,2,1290,1,15,48.014,130.92
8775954,3,1290,0,15,36.014,65.46
8776011,4,1290,2,15,60.014,261.84
8776171,5,1625,2,15,64.011,329.83
8776228,6,1290,0,15,36.014,65.46
8781104,4,1290,2,15,60.014,261.84
8781369,5,1625,2,15,64.011,329.83
8786233,1,1290,0,15,36.014,65.46
8786295,2,1290,0,15,36.014,65.46
8786351,3,1722,0,15,41.015,87.38
8786423,4,1290,2,15,60.014,261.84
8786568,5,1625,2,15,64.011,329.83
8786630,6,645,0,15,24.014,32.73
8791502,4,1290,2,15,60.014,261.84
8791766,5,1625,2,15,64.011,329.83
8796632,1,645,0,15,24.014,32.73
8796703,2,1290,1,15,48.014,130.92
8796764,3,1290,0,15,36.014,65.46
8796821,4,1290,2,15,60.014,261.84
8796965,5,1625,2,15,64.011,329.83
8797021,6,1290,0,15,36.014,65.46
8801905,4,1290,2,15,60.014,261.84
8802163,5,1625,2,15,64.011,329.83
8807045,1,1290,0,15,36.014,65.46
8807106,2,1290,0,15,36.014,65.46
8807162,3,1722,0,15,41.015,87.38
8807219,4,1290,2,15,60.014,261.84
8807361,5,1625,2,15,64.011,329.83
8807424,6,645,0,15,24.014,32.73
8812303,4,1290,1,15,48.014,130.92
8812560,5,1625,2,15,64.011,329.83
8817426,1,645,0,15,24.014,32.73
8817482,2,1290,1,15,48.014,130.92
8817541,3,1290,0,15,36.014,65.46
8817598,4,1290,2,15,60.014,261.84
8817758,5,1625,2,15,64.011,329.83
8817815,6,1290,0,15,36.014,65.46
8822691,4,1290,2,15,60.014,261.84
8822956,5,1625,2,15,64.011,329.83
8827819,1,1290,0,15,36.014,65.46
8827881,2,1290,0,15,36.014,65.46
8827937,3,1722,0,15,41.015,87.38
8827994,4,1290,2,15,60.014,261.84
8828155,5,1625,2,15,64.011,329.83
8828217,6,645,0,15,24.014,32.73
8833088,4,1290,2,15,60.014,261.84
8833353,5,1625,2,15,64.011,329.83
8838237,2,1290,1,15,48.014,130.92
8838297,3,1290,0,15,36.014,65.46
8838354,4,1290,2,15,60.014,261.84
8838551,5,1625,2,15,64.011,329.83
8838609,6,1290,0,15,36.014,65.46
8843481,4,1290,2,15,60.014,261.84
8843749,5,1625,2,15,64.011,329.83
8848639,2,1290,0,15,36.014,65.46
8848695,3,1722,0,15,41.015,87.38
8848752,4,1290,2,15,60.014,261.84
8848948,5,1625,2,15,64.011,329.83
8849030,6,645,0,15,24.014,32.73
8853881,4,1290,1,15,48.014,130.92
8854148,5,1625,2,15,64.011,329.83
8859012,1,645,0,15,24.014,32.73
8859068,2,1290,1,15,48.014,130.92
8859127,3,1290,0,15,36.014,65.46
8859184,4,1290,2,15,60.014,261.84
8859352,5,1625,2,15,64.011,329.83
8859408,6,1290,0,15,36.014,65.46
8864278,4,1290,2,15,60.014,261.84
8864544,5,1625,2,15,64.011,329.83
8869406,1,1290,0,15,36.014,65.46
8869468,2,1290,0,15,36.014,65.46
8869524,3,1722,0,15,41.015,87.38
8869581,4,1290,2,15,60.014,261.84
8869741,5,1625,2,15,64.011,329.83
8869804,6,645,0,15,24.014,32.73
8874675,4,1290,2,15,60.014,261.84
8874940,5,1625,2,15,64.011,329.83
8879805,1,645,0,15,24.014,32.73
8879861,2,1290,1,15,48.014,130.92
8879920,3,1290,0,15,36.014,65.46
8879992,4,1290,2,15,60.014,261.84
8880138,5,1625,2,15,64.011,329.83
8880195,6,1290,0,15,36.014,65.46
8885071,4,1290,2,15,60.014,261.84
8885336,5,1625,2,15,64.011,329.83
8890199,1,1290,0,15,36.014,65.46
8890276,2,1290,0,15,36.014,65.46
8890333,3,1722,0,15,41.015,87.38
8890390,4,1290,2,15,60.014,261.84
8890534,5,1625,2,15,64.011,329.83
8890597,6,645,0,15,24.014,32.73
8895477,4,1290,1,15,48.014,130.92
8895733,5,1625,2,15,64.011,329.83
8900617,1,645,0,15,24.014,32.73
8900672,2,1290,1,15,48.014,130.92
8900731,3,1290,0,15,36.014,65.46
8900788,4,1290,2,15,60.014,261.84
8900931,5,1625,2,15,64.011,329.83
8900988,6,1290,0,15,36.014,65.46
8905872,4,1290,2,15,60.014,261.84
8906130,5,1625,2,15,64.011,329.83
8910993,1,1290,0,15,36.014,65.46
8911055,2,1290,0,15,36.014,65.46
8911111,3,1722,0,15,41.015,87.38
8911167,4,1290,2,15,60.014,261.84
8911328,5,1625,2,15,64.011,329.83
8911390,6,645,0,15,24.014,32.73
8916261,4,1290,2,15,60.014,261.84
8916526,5,1625,2,15,64.011,329.83
8921392,1,645,0,15,24.014,32.73
8921448,2,1290,1,15,48.014,130.92
8921507,3,1290,0,15,36.014,65.46
8921565,4,1290,2,15,60.014,261.84
8921724,5,1625,2,15,64.011,329.83
8921781,6,1290,0,15,36.014,65.46
8926657,4,1290,2,15,60.014,261.84
8926923,5,1625,2,15,64.011,329.83
8931786,1,1290,0,15,36.014,65.46
8931848,2,1290,0,15,36.014,65.46
8931904,3,1722,0,15,41.015,87.38
8931961,4,1290,2,15,60.014,261.84
8932121,5,1625,2,15,64.011,329.83
8932184,6,645,0,15,24.014,32.73
8937055,4,1290,1,15,48.014,130.92
8937319,5,1625,2,15,64.011,329.83
8942185,1,645,0,15,24.014,32.73
8942241,2,1290,1,15,48.014,130.92
8942300,3,1290,0,15,36.014,65.46
8942357,4,1290,2,15,60.014,261.84
8942518,5,1625,2,15,64.011,329.83
8942595,6,1290,0,15,36.014,65.46
8947451,4,1290,2,15,60.014,261.84
8947718,5,1625,2,15,64.011,329.83
8952579,1,1290,0,15,36.014,65.46
8952641,2,1290,0,15,36.014,65.46
8952697,3,1722,0,15,41.015,87.38
8952754,4,1290,2,15,60.014,261.84
8952922,5,1625,2,15,64.011,329.83
8952985,6,645,0,15,24.014,32.73
8957848,4,1290,2,15,60.014,261.84
8958114,5,1625,2,15,64.011,329.83
8962979,1,645,0,15,24.014,32.73
8963035,2,1290,1,15,48.014,130.92
8963094,3,1290,0,15,36.014,65.46
8963151,4,1290,2,15,60.014,261.84
8963311,5,1625,2,15,64.011,329.83
8963368,6,1290,0,15,36.014,65.46
8968244,4,1290,2,15,60.014,261.84
8968509,5,1625,2,15,64.011,329.83
8973373,1,1290,0,15,36.014,65.46
8973434,2,1290,0,15,36.014,65.46
8973490,3,1722,0,15,41.015,87.38
8973562,4,1290,2,15,60.014,261.84
8973708,5,1625,2,15,64.011,329.83
8973770,6,645,0,15,24.014,32.73
8978642,4,1290,1,15,48.014,130.92
8978906,5,1625,2,15,64.011,329.83
8983772,1,645,0,15,24.014,32.73
8983846,2,1290,1,15,48.014,130.92
8983907,3,1290,0,15,36.014,65.46
8983964,4,1290,2,15,60.014,261.84
8984104,5,1625,2,15,64.011,329.83
8984162,6,1290,0,15,36.014,65.46
8989045,4,1290,2,15,60.014,261.84
8989303,5,1625,2,15,64.011,329.83
8994183,1,1290,0,15,36.014,65.46
8994246,2,1290,0,15,36.014,65.46
8994302,3,1722,0,15,41.015,87.38
8994358,4,1290,2,15,60.014,261.84
8994501,5,1625,2,15,64.011,329.83
8994564,6,645,0,15,24.014,32.73
8999442,4,1290,2,15,60.014,261.84
8999699,5,1625,2,15,64.011,329.83
9004584,2,1290,1,15,48.014,130.92
9004643,3,1290,0,15,36.014,65.46
9004700,4,1290,2,15,60.014,261.84
9004898,5,1625,2,15,64.011,329.83
9004955,6,1290,0,15,36.014,65.46
9009827,4,1290,2,15,60.014,261.84
9010096,5,1625,2,15,64.011,329.83
9014986,2,1290,0,15,36.014,65.46
9015042,3,1722,0,15,41.015,87.38
9015099,4,1290,2,15,60.014,261.84
9015294,5,1625,2,15,64.011,329.83
9015357,6,645,0,15,24.014,32.73
9020228,4,1290,1,15,48.014,130.92
9020493,5,1625,2,15,64.011,329.83
9025359,1,645,0,15,24.014,32.73
9025415,2,1290,1,15,48.014,130.92
9025474,3,1290,0,15,36.014,65.46
9025531,4,1290,2,15,60.014,261.84
